12.32 8 DOWNLINK_STATUS 12 13 2 0 13. 2.
13.33 8 DOWNLINK_STATUS 13 13 2 0 0. 0.
14.33 8 DOWNLINK_STATUS 14 13 2 0 0. 0.
15.32 8 DOWNLINK_STATUS 15 13 2 0 0. 0.
16.32 8 DOWNLINK_STATUS 16 13 2 0 0. 0.
17.33 8 DOWNLINK_STATUS 17 13 2 0 0. 0.
18.32 8 DOWNLINK_STATUS 18 13 2 0 0. 0.
19.32 8 DOWNLINK_STATUS 19 13 2 0 0. 0.
20.33 8 DOWNLINK_STATUS 20 13 2 0 0. 0.
21.33 8 DOWNLINK_STATUS 21 13 2 0 0. 0.
22.32 8 DOWNLINK_STATUS 22 13 2 0 0. 0.
23.33 8 DOWNLINK_STATUS 23 13 2 0 0. 0.
24.33 8 DOWNLINK_STATUS 24 13 2 0 0. 0.
25.32 8 DOWNLINK_STATUS 25 13 2 0 0. 0.
26.32 8 DOWNLINK_STATUS 26 13 2 0 0. 0.
27.32 8 DOWNLINK_STATUS 27 13 2 0 0. 0.
28.32 8 DOWNLINK_STATUS 28 13 2 0 0. 0.
29.32 8 DOWNLINK_STATUS 29 13 2 0 0. 0.
30.32 8 DOWNLINK_STATUS 30 13 2 0 0. 0.
31.32 8 DOWNLINK_STATUS 31 13 2 0 0. 0.
32.32 8 DOWNLINK_STATUS 32 13 2 0 0. 0.
33.32 8 DOWNLINK_STATUS 33 13 2 0 0. 0.
34.32 8 DOWNLINK_STATUS 34 13 2 0 0. 0.
35.32 8 DOWNLINK_STATUS 35 13 2 0 0. 0.
36.32 8 DOWNLINK_STATUS 36 13 2 0 0. 0.
37.33 8 DOWNLINK_STATUS 37 13 2 0 0. 0.
38.18 8 BOOT 1
38.20 8 PPRZ_MODE 2 0 0 0 0 1 0
38.32 8 DOWNLINK_STATUS 38 26 4 0 13. 2.
39.32 8 DOWNLINK_STATUS 39 26 4 0 0. 0.
40.33 8 DOWNLINK_STATUS 40 26 4 0 0. 0.
41.33 8 DOWNLINK_STATUS 41 26 4 0 0. 0.
42.32 8 DOWNLINK_STATUS 42 26 4 0 0. 0.
43.33 8 DOWNLINK_STATUS 43 26 4 0 0. 0.
44.33 8 DOWNLINK_STATUS 44 26 4 0 0. 0.
45.33 8 DOWNLINK_STATUS 45 26 4 0 0. 0.
46.33 8 DOWNLINK_STATUS 46 26 4 0 0. 0.
47.33 8 DOWNLINK_STATUS 47 26 4 0 0. 0.
48.33 8 DOWNLINK_STATUS 48 26 4 0 0. 0.
49.33 8 DOWNLINK_STATUS 49 26 4 0 0. 0.
50.33 8 DOWNLINK_STATUS 50 26 4 0 0. 0.
51.33 8 DOWNLINK_STATUS 51 26 4 0 0. 0.
52.33 8 DOWNLINK_STATUS 52 26 4 0 0. 0.
53.33 8 DOWNLINK_STATUS 53 26 4 0 0. 0.
54.33 8 DOWNLINK_STATUS 54 26 4 0 0. 0.
55.34 8 DOWNLINK_STATUS 55 26 4 0 0. 0.
56.33 8 DOWNLINK_STATUS 56 26 4 0 0. 0.
57.33 8 DOWNLINK_STATUS 57 26 4 0 0. 0.
58.34 8 DOWNLINK_STATUS 58 26 4 0 0. 0.
59.33 8 DOWNLINK_STATUS 59 26 4 0 0. 0.
60.34 8 DOWNLINK_STATUS 60 26 4 0 0. 0.
61.34 8 DOWNLINK_STATUS 61 26 4 0 0. 0.
62.34 8 DOWNLINK_STATUS 62 26 4 0 0. 0.
63.33 8 DOWNLINK_STATUS 63 26 4 0 0. 0.
64.33 8 DOWNLINK_STATUS 64 26 4 0 0. 0.
65.33 8 DOWNLINK_STATUS 65 26 4 0 0. 0.
66.33 8 DOWNLINK_STATUS 66 26 4 0 0. 0.
67.33 8 DOWNLINK_STATUS 67 26 4 0 0. 0.
68.34 8 DOWNLINK_STATUS 68 26 4 0 0. 0.
69.33 8 DOWNLINK_STATUS 69 26 4 0 0. 0.
70.33 8 DOWNLINK_STATUS 70 26 4 0 0. 0.
71.33 8 DOWNLINK_STATUS 71 26 4 0 0. 0.
72.34 8 DOWNLINK_STATUS 72 26 4 0 0. 0.
73.33 8 DOWNLINK_STATUS 73 26 4 0 0. 0.
74.33 8 DOWNLINK_STATUS 74 26 4 0 0. 0.
75.33 8 DOWNLINK_STATUS 75 26 4 0 0. 0.
76.33 8 DOWNLINK_STATUS 76 26 4 0 0. 0.
77.34 8 DOWNLINK_STATUS 77 26 4 0 0. 0.
78.34 8 DOWNLINK_STATUS 78 26 4 0 0. 0.
79.33 8 DOWNLINK_STATUS 79 26 4 0 0. 0.
80.34 8 DOWNLINK_STATUS 80 26 4 0 0. 0.
81.34 8 DOWNLINK_STATUS 81 26 4 0 0. 0.
82.34 8 DOWNLINK_STATUS 82 26 4 0 0. 0.
83.34 8 DOWNLINK_STATUS 83 26 4 0 0. 0.
84.34 8 DOWNLINK_STATUS 84 26 4 0 0. 0.
85.34 8 DOWNLINK_STATUS 85 26 4 0 0. 0.
86.33 8 DOWNLINK_STATUS 86 26 4 0 0. 0.
87.34 8 DOWNLINK_STATUS 87 26 4 0 0. 0.
88.34 8 DOWNLINK_STATUS 88 26 4 0 0. 0.
89.34 8 DOWNLINK_STATUS 89 26 4 0 0. 0.
90.34 8 DOWNLINK_STATUS 90 26 4 0 0. 0.
91.34 8 DOWNLINK_STATUS 91 26 4 0 0. 0.
