12.47 8 DOWNLINK_STATUS 12 13 2 0 13. 2.
13.47 8 DOWNLINK_STATUS 13 13 2 0 0. 0.
14.47 8 DOWNLINK_STATUS 14 13 2 0 0. 0.
15.47 8 DOWNLINK_STATUS 15 13 2 0 0. 0.
16.47 8 DOWNLINK_STATUS 16 13 2 0 0. 0.
17.47 8 DOWNLINK_STATUS 17 13 2 0 0. 0.
18.47 8 DOWNLINK_STATUS 18 13 2 0 0. 0.
19.47 8 DOWNLINK_STATUS 19 13 2 0 0. 0.
20.47 8 DOWNLINK_STATUS 20 13 2 0 0. 0.
21.47 8 DOWNLINK_STATUS 21 13 2 0 0. 0.
22.47 8 DOWNLINK_STATUS 22 13 2 0 0. 0.
23.47 8 DOWNLINK_STATUS 23 13 2 0 0. 0.
24.47 8 DOWNLINK_STATUS 24 13 2 0 0. 0.
25.47 8 DOWNLINK_STATUS 25 13 2 0 0. 0.
26.47 8 DOWNLINK_STATUS 26 13 2 0 0. 0.
27.47 8 DOWNLINK_STATUS 27 13 2 0 0. 0.
28.47 8 DOWNLINK_STATUS 28 13 2 0 0. 0.
29.47 8 DOWNLINK_STATUS 29 13 2 0 0. 0.
30.47 8 DOWNLINK_STATUS 30 13 2 0 0. 0.
31.47 8 DOWNLINK_STATUS 31 13 2 0 0. 0.
32.47 8 DOWNLINK_STATUS 32 13 2 0 0. 0.
33.47 8 DOWNLINK_STATUS 33 13 2 0 0. 0.
34.47 8 DOWNLINK_STATUS 34 13 2 0 0. 0.
35.47 8 DOWNLINK_STATUS 35 13 2 0 0. 0.
36.47 8 DOWNLINK_STATUS 36 13 2 0 0. 0.
37.47 8 DOWNLINK_STATUS 37 13 2 0 0. 0.
38.47 8 DOWNLINK_STATUS 38 13 2 0 0. 0.
39.47 8 DOWNLINK_STATUS 39 13 2 0 0. 0.
40.47 8 DOWNLINK_STATUS 40 13 2 0 0. 0.
41.47 8 DOWNLINK_STATUS 41 13 2 0 0. 0.
42.47 8 DOWNLINK_STATUS 42 13 2 0 0. 0.
43.47 8 DOWNLINK_STATUS 43 13 2 0 0. 0.
44.47 8 DOWNLINK_STATUS 44 13 2 0 0. 0.
45.47 8 DOWNLINK_STATUS 45 13 2 0 0. 0.
46.47 8 DOWNLINK_STATUS 46 13 2 0 0. 0.
47.47 8 DOWNLINK_STATUS 47 13 2 0 0. 0.
48.47 8 DOWNLINK_STATUS 48 13 2 0 0. 0.
49.47 8 DOWNLINK_STATUS 49 13 2 0 0. 0.
50.47 8 DOWNLINK_STATUS 50 13 2 0 0. 0.
51.47 8 DOWNLINK_STATUS 51 13 2 0 0. 0.
52.47 8 DOWNLINK_STATUS 52 13 2 0 0. 0.
53.47 8 DOWNLINK_STATUS 53 13 2 0 0. 0.
54.47 8 DOWNLINK_STATUS 54 13 2 0 0. 0.
55.47 8 DOWNLINK_STATUS 55 13 2 0 0. 0.
56.47 8 DOWNLINK_STATUS 56 13 2 0 0. 0.
57.47 8 DOWNLINK_STATUS 57 13 2 0 0. 0.
58.47 8 DOWNLINK_STATUS 58 13 2 0 0. 0.
59.47 8 DOWNLINK_STATUS 59 13 2 0 0. 0.
60.47 8 DOWNLINK_STATUS 60 13 2 0 0. 0.
61.47 8 DOWNLINK_STATUS 61 13 2 0 0. 0.
62.47 8 DOWNLINK_STATUS 62 13 2 0 0. 0.
63.47 8 DOWNLINK_STATUS 63 13 2 0 0. 0.
64.47 8 DOWNLINK_STATUS 64 13 2 0 0. 0.
